mean,std,median,max,min,maxmin,small,medium,large,huge,target
0.335611111,0.038091696,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.335611111,0.034909469,0.336666667,0.393333333,0.266666667,1.475,0,0.5,0.5,0,FF
0.336277778,0.038338955,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.333,0.03883312,0.333333333,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,FF
0.335777778,0.037423394,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.336166667,0.037140182,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.337444444,0.040842512,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.335666667,0.03644983,0.333333333,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,FF
0.335888889,0.035299792,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.335388889,0.036142635,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.332666667,0.036303524,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335277778,0.037308073,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.339166667,0.034984991,0.336666667,0.393333333,0.266666667,1.475,0,0.5,0.5,0,FF
0.3375,0.038331811,0.333333333,0.4,0.273333333,1.463414634,0,0.516666667,0.483333333,0,FF
0.338333333,0.037843355,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.333555556,0.036768977,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.335388889,0.03747189,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.335833333,0.035761034,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.338166667,0.040167367,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.339444444,0.03957367,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.335222222,0.036963993,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335611111,0.037138506,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.3325,0.034792301,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.331833333,0.037087853,0.33,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.336277778,0.036389796,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.339333333,0.03913538,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.335444444,0.038496325,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.335833333,0.036982975,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.339222222,0.039522673,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.335777778,0.038291558,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335055556,0.039260159,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.334777778,0.035845746,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.335277778,0.03751771,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.333333333,0.038525581,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.3355,0.036801763,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335555556,0.038178248,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.335666667,0.037995036,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335277778,0.032744329,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.336166667,0.039242715,0.333333333,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,FF
0.339222222,0.037255855,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.335277778,0.037686563,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335722222,0.038813359,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.332833333,0.035267816,0.33,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,FF
0.335444444,0.038145462,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.336277778,0.037730142,0.333333333,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,FF
0.336277778,0.039622833,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.335388889,0.037986639,0.34,0.4,0.266666667,1.5,0,0.458333333,0.541666667,0,FF
0.332722222,0.03665771,0.326666667,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.336,0.037963076,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.333166667,0.035090519,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.339611111,0.038353565,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.3335,0.037558172,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.334833333,0.039135976,0.333333333,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,FF
0.334833333,0.036488874,0.326666667,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,FF
0.332888889,0.037231286,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.3355,0.036249602,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.336722222,0.040269826,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.336277778,0.03796697,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.336111111,0.035797786,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.336444444,0.037691889,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335277778,0.037318082,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.337,0.039933184,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.336888889,0.038910785,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.336111111,0.040395647,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335444444,0.036401982,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.3375,0.040177594,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.334277778,0.033286194,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.334666667,0.036480045,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.335944444,0.037446964,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.334944444,0.037732122,0.33,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.335611111,0.036652616,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.335166667,0.037303735,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335055556,0.035744668,0.336666667,0.4,0.273333333,1.463414634,0,0.5,0.5,0,FF
0.334833333,0.039202722,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.335777778,0.039520311,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.332666667,0.036293235,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.335833333,0.038902425,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.333222222,0.040657374,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.336611111,0.037919723,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.338611111,0.040729995,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.336388889,0.037383078,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.335333333,0.036541421,0.333333333,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,FF
0.334944444,0.034839859,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.335444444,0.037153462,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.3345,0.040340868,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.335666667,0.038200904,0.333333333,0.4,0.273333333,1.463414634,0,0.533333333,0.466666667,0,FF
0.334055556,0.037181723,0.33,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.34,0.03874791,0.34,0.4,0.266666667,1.5,0,0.416666667,0.583333333,0,FF
0.334166667,0.037489494,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.335388889,0.036533201,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.3315,0.036677742,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335888889,0.038049389,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335277778,0.038770996,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.332777778,0.032460083,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.335333333,0.037449998,0.333333333,0.4,0.273333333,1.463414634,0,0.533333333,0.466666667,0,FF
0.332166667,0.03615159,0.333333333,0.393333333,0.266666667,1.475,0,0.541666667,0.458333333,0,FF
0.3365,0.037958772,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335888889,0.039276209,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.335722222,0.039471729,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.339222222,0.04328425,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.334888889,0.040507825,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.334777778,0.037115243,0.333333333,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,FF
0.333055556,0.036864968,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.338555556,0.03776366,0.34,0.4,0.266666667,1.5,0,0.433333333,0.566666667,0,FF
0.333777778,0.034944089,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.333833333,0.036516499,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.332833333,0.035887182,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.338388889,0.040813354,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335444444,0.039083653,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.336888889,0.037303443,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.335944444,0.036106449,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.335722222,0.033370241,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.340277778,0.039097148,0.34,0.4,0.266666667,1.5,0,0.458333333,0.541666667,0,FF
0.338666667,0.037430047,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.333166667,0.038877456,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335111111,0.036172977,0.333333333,0.4,0.266666667,1.5,0,0.575,0.425,0,FF
0.332888889,0.037995855,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.333666667,0.036960625,0.326666667,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.333333333,0.037113398,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.335722222,0.037451951,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.339333333,0.040707102,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.336222222,0.039138561,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.334722222,0.036940873,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.333944444,0.040232711,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.332888889,0.034100235,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335388889,0.03971698,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.335222222,0.036690172,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.333111111,0.033594866,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.342222222,0.041515037,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.336333333,0.040166321,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.332555556,0.036136305,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.338333333,0.037853223,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.335944444,0.039267769,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.332666667,0.038529458,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.339833333,0.042318101,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.335833333,0.037204485,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335666667,0.037360634,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.333833333,0.037125095,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.333722222,0.036230364,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.334333333,0.034836151,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335944444,0.036323023,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.339166667,0.038964779,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.338833333,0.040828603,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.333222222,0.033584303,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.333722222,0.036863954,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.332388889,0.036096104,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.335944444,0.038265824,0.333333333,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,FF
0.335111111,0.037491196,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335388889,0.040016764,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.334277778,0.038119139,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.337444444,0.038556429,0.333333333,0.4,0.273333333,1.463414634,0,0.558333333,0.441666667,0,FF
0.334,0.041072458,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.342222222,0.041846577,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335944444,0.038119139,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335333333,0.035208861,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.333055556,0.039116249,0.33,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.334333333,0.038917663,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.335555556,0.035961732,0.326666667,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335666667,0.035294149,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.333888889,0.037737937,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.334666667,0.035672543,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.335722222,0.032231606,0.336666667,0.393333333,0.266666667,1.475,0,0.5,0.5,0,FF
0.331944444,0.032999967,0.33,0.4,0.266666667,1.5,0,0.6,0.4,0,FF
0.332611111,0.035008825,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.336111111,0.038647376,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.332277778,0.03411406,0.326666667,0.4,0.266666667,1.5,0,0.566666667,0.433333333,0,FF
0.3355,0.038836125,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.337944444,0.036059872,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.335388889,0.040119298,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.336055556,0.037964019,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.337388889,0.041424638,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.335777778,0.037909257,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.332944444,0.03482163,0.333333333,0.393333333,0.266666667,1.475,0,0.558333333,0.441666667,0,FF
0.338166667,0.037879977,0.336666667,0.4,0.273333333,1.463414634,0,0.5,0.5,0,FF
0.336111111,0.038753533,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.335722222,0.039754577,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.338944444,0.040445658,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.334166667,0.035849697,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.334333333,0.037629577,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.337111111,0.039414324,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.335611111,0.040468737,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.335944444,0.036209741,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.333888889,0.03514498,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.330888889,0.037761187,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.3355,0.039513025,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.335555556,0.037086553,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.336111111,0.038210028,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.333777778,0.036868387,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.336055556,0.037198796,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.339666667,0.041031062,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.334722222,0.035549792,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.333222222,0.036061814,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.339277778,0.039072303,0.34,0.4,0.266666667,1.5,0,0.458333333,0.541666667,0,FF
0.335388889,0.039424391,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.334888889,0.037030115,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.334944444,0.034321442,0.34,0.4,0.266666667,1.5,0,0.458333333,0.541666667,0,FF
0.335277778,0.037805298,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.333833333,0.038410652,0.333333333,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,FF
0.335166667,0.037183397,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.331,0.036306096,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.334222222,0.03722326,0.333333333,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,FF
0.333166667,0.036345294,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.335333333,0.038926779,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.337444444,0.038961144,0.346666667,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.337388889,0.040328213,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.334833333,0.036273291,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.334111111,0.036445048,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335666667,0.036643996,0.34,0.4,0.273333333,1.463414634,0,0.483333333,0.516666667,0,FF
0.335222222,0.035835326,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.335777778,0.038320807,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.335222222,0.035034286,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.334277778,0.038030857,0.326666667,0.4,0.266666667,1.5,0,0.583333333,0.416666667,0,FF
0.333055556,0.035743623,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.333111111,0.032841564,0.333333333,0.393333333,0.266666667,1.475,0,0.566666667,0.433333333,0,FF
0.334777778,0.037185615,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.338055556,0.042913465,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.333388889,0.037379082,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.336166667,0.037669381,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.335777778,0.034320762,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.335944444,0.037971888,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.337444444,0.03835247,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.333055556,0.035397129,0.333333333,0.4,0.273333333,1.463414634,0,0.633333333,0.366666667,0,FF
0.336,0.038626271,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.335888889,0.035521284,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335333333,0.035261859,0.333333333,0.4,0.266666667,1.5,0,0.558333333,0.441666667,0,FF
0.335444444,0.039652867,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.337722222,0.03896414,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.334777778,0.035236253,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335222222,0.039247671,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.336611111,0.036759453,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.335944444,0.038663922,0.33,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.335666667,0.03886965,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.339388889,0.037633009,0.34,0.4,0.266666667,1.5,0,0.45,0.55,0,FF
0.334333333,0.034175906,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.332388889,0.036096104,0.333333333,0.4,0.266666667,1.5,0,0.591666667,0.408333333,0,FF
0.3365,0.038699325,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.335777778,0.037243322,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.334166667,0.038180489,0.333333333,0.4,0.266666667,1.5,0,0.533333333,0.466666667,0,FF
0.338888889,0.039674995,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.3355,0.038000074,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335444444,0.038718822,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.334,0.040467852,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335555556,0.036364513,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.334388889,0.037939416,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.332611111,0.038045585,0.34,0.4,0.266666667,1.5,0,0.483333333,0.516666667,0,FF
0.335388889,0.037221881,0.333333333,0.4,0.273333333,1.463414634,0,0.558333333,0.441666667,0,FF
0.338,0.040219751,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.3355,0.034507743,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.339277778,0.03780925,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.332666667,0.034908444,0.333333333,0.393333333,0.266666667,1.475,0,0.525,0.475,0,FF
0.333111111,0.035550186,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.336555556,0.038135669,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.335222222,0.039955001,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.335833333,0.038497093,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.332444444,0.035392249,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.333277778,0.035629548,0.336666667,0.393333333,0.266666667,1.475,0,0.5,0.5,0,FF
0.338833333,0.038083524,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.335777778,0.038958747,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.335722222,0.038055401,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.334777778,0.035835326,0.336666667,0.4,0.266666667,1.5,0,0.5,0.5,0,FF
0.3355,0.038816887,0.333333333,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.332777778,0.035367441,0.34,0.4,0.266666667,1.5,0,0.45,0.55,0,FF
0.335722222,0.033693248,0.33,0.4,0.266666667,1.5,0,0.516666667,0.483333333,0,FF
0.333833333,0.038710904,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.339944444,0.041642252,0.343333333,0.4,0.266666667,1.5,0,0.458333333,0.541666667,0,FF
0.335,0.036435482,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.3345,0.037330757,0.34,0.4,0.266666667,1.5,0,0.475,0.525,0,FF
0.333944444,0.038477038,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.333555556,0.037032132,0.336666667,0.393333333,0.266666667,1.475,0,0.5,0.5,0,FF
0.340111111,0.039878277,0.34,0.4,0.273333333,1.463414634,0,0.483333333,0.516666667,0,FF
0.336944444,0.040259623,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.336,0.036138544,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.334722222,0.037212849,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.335944444,0.039448067,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.338944444,0.039293441,0.34,0.4,0.266666667,1.5,0,0.458333333,0.541666667,0,FF
0.335833333,0.039179851,0.326666667,0.4,0.266666667,1.5,0,0.575,0.425,0,FF
0.332555556,0.036280712,0.333333333,0.4,0.266666667,1.5,0,0.575,0.425,0,FF
0.335833333,0.039103516,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
0.333611111,0.038354539,0.333333333,0.4,0.266666667,1.5,0,0.508333333,0.491666667,0,FF
0.335388889,0.037010568,0.34,0.4,0.266666667,1.5,0,0.466666667,0.533333333,0,FF
0.333944444,0.03381717,0.34,0.4,0.266666667,1.5,0,0.491666667,0.508333333,0,FF
0.334,0.037036838,0.333333333,0.4,0.266666667,1.5,0,0.541666667,0.458333333,0,FF
0.333888889,0.039203873,0.333333333,0.4,0.266666667,1.5,0,0.525,0.475,0,FF
0.337944444,0.038899865,0.333333333,0.4,0.266666667,1.5,0,0.55,0.45,0,FF
